9606.ensp00000364709,0.030864197530864196,0.047325102880658436,0.0205761316872428,0.024691358024691357,0.03497942386831276,0.043209876543209874,0.018518518518518517,0.01646090534979424,0.02263374485596708,0.0102880658436214,0.0102880658436214,0.006172839506172839,0.01646090534979424,0.012345679012345678,0.012345679012345678,0.006172839506172839,0.05555555555555555,0.03292181069958848,0.01440329218106996,0.01440329218106996,0.051440329218107,0.053497942386831275,0.01440329218106996,0.024691358024691357,0.02263374485596708,0.0205761316872428,0.00205761316872428,0.012345679012345678,0.01440329218106996,0.030864197530864196,0.00411522633744856,0.00823045267489712,0.012345679012345678,0.02263374485596708,0.012345679012345678,0.00205761316872428,0.0102880658436214,0.018518518518518517,0.018518518518518517,0.00411522633744856,0.00411522633744856,0.00823045267489712,0.00411522633744856,0.00205761316872428,0.006172839506172839,0.01440329218106996,0.00205761316872428,0.00205761316872428,0.024691358024691357,0.00823045267489712,0.00411522633744856,0.006172839506172839,0.0205761316872428,0.02880658436213992,0.006172839506172839,0.012345679012345678,0.0,0.012345679012345678,0.00205761316872428,0.00411522633744856,0.006172839506172839,0.0102880658436214,0.0,0.0
9606.ensp00000364731,0.07543103448275862,0.05172413793103448,0.023706896551724137,0.015086206896551725,0.05172413793103448,0.0603448275862069,0.008620689655172414,0.015086206896551725,0.021551724137931036,0.015086206896551725,0.004310344827586207,0.004310344827586207,0.004310344827586207,0.00646551724137931,0.01293103448275862,0.004310344827586207,0.05818965517241379,0.05603448275862069,0.008620689655172414,0.010775862068965518,0.04525862068965517,0.0603448275862069,0.02586206896551724,0.017241379310344827,0.017241379310344827,0.010775862068965518,0.008620689655172414,0.01293103448275862,0.0021551724137931034,0.02586206896551724,0.010775862068965518,0.004310344827586207,0.021551724137931036,0.02586206896551724,0.004310344827586207,0.0,0.01939655172413793,0.008620689655172414,0.00646551724137931,0.00646551724137931,0.008620689655172414,0.004310344827586207,0.00646551724137931,0.0021551724137931034,0.010775862068965518,0.010775862068965518,0.0,0.004310344827586207,0.010775862068965518,0.0021551724137931034,0.008620689655172414,0.0021551724137931034,0.017241379310344827,0.01939655172413793,0.008620689655172414,0.004310344827586207,0.004310344827586207,0.010775862068965518,0.0021551724137931034,0.00646551724137931,0.00646551724137931,0.00646551724137931,0.0,0.0
9606.ensp00000233838,0.0873015873015873,0.06349206349206349,0.022486772486772486,0.023809523809523808,0.0701058201058201,0.051587301587301584,0.01455026455026455,0.017195767195767195,0.017195767195767195,0.01455026455026455,0.011904761904761904,0.005291005291005291,0.031746031746031744,0.017195767195767195,0.003968253968253968,0.0,0.06349206349206349,0.04894179894179894,0.017195767195767195,0.018518518518518517,0.0582010582010582,0.027777777777777776,0.011904761904761904,0.007936507936507936,0.015873015873015872,0.015873015873015872,0.005291005291005291,0.0026455026455026454,0.01984126984126984,0.005291005291005291,0.005291005291005291,0.0026455026455026454,0.021164021164021163,0.01984126984126984,0.003968253968253968,0.007936507936507936,0.011904761904761904,0.01984126984126984,0.006613756613756613,0.003968253968253968,0.010582010582010581,0.009259259259259259,0.0026455026455026454,0.0,0.0,0.0026455026455026454,0.005291005291005291,0.0,0.023809523809523808,0.021164021164021163,0.005291005291005291,0.0026455026455026454,0.007936507936507936,0.006613756613756613,0.006613756613756613,0.003968253968253968,0.009259259259259259,0.0026455026455026454,0.0026455026455026454,0.0,0.0026455026455026454,0.0,0.0,0.0
9606.ensp00000410294,0.05853658536585366,0.05975609756097561,0.025609756097560974,0.018292682926829267,0.06463414634146342,0.041463414634146344,0.01707317073170732,0.01707317073170732,0.020731707317073172,0.014634146341463415,0.00853658536585366,0.012195121951219513,0.020731707317073172,0.015853658536585366,0.00853658536585366,0.00853658536585366,0.05365853658536585,0.0475609756097561,0.01951219512195122,0.02195121951219512,0.041463414634146344,0.0475609756097561,0.01707317073170732,0.012195121951219513,0.014634146341463415,0.01097560975609756,0.007317073170731708,0.003658536585365854,0.013414634146341463,0.013414634146341463,0.004878048780487805,0.003658536585365854,0.023170731707317073,0.01707317073170732,0.007317073170731708,0.007317073170731708,0.014634146341463415,0.01707317073170732,0.0,0.0012195121951219512,0.012195121951219513,0.004878048780487805,0.0012195121951219512,0.0012195121951219512,0.00975609756097561,0.006097560975609756,0.003658536585365854,0.0012195121951219512,0.025609756097560974,0.015853658536585366,0.003658536585365854,0.006097560975609756,0.02195121951219512,0.012195121951219513,0.0024390243902439024,0.004878048780487805,0.007317073170731708,0.003658536585365854,0.0024390243902439024,0.003658536585365854,0.007317073170731708,0.006097560975609756,0.0,0.003658536585365854
9606.ensp00000393312,0.06227967097532315,0.0481786133960047,0.02937720329024677,0.024676850763807285,0.06698002350176263,0.03760282021151586,0.01645123384253819,0.012925969447708578,0.0199764982373678,0.01880141010575793,0.011750881316098707,0.008225616921269096,0.0199764982373678,0.01762632197414806,0.009400705052878966,0.008225616921269096,0.05875440658049354,0.052878965922444184,0.01645123384253819,0.01527614571092832,0.03760282021151586,0.05170387779083431,0.01410105757931845,0.012925969447708578,0.01527614571092832,0.009400705052878966,0.007050528789659225,0.0035252643948296123,0.011750881316098707,0.010575793184488837,0.0035252643948296123,0.005875440658049354,0.021151586368977675,0.01880141010575793,0.007050528789659225,0.008225616921269096,0.0199764982373678,0.012925969447708578,0.0023501762632197414,0.0023501762632197414,0.011750881316098707,0.007050528789659225,0.0035252643948296123,0.0011750881316098707,0.008225616921269096,0.005875440658049354,0.0023501762632197414,0.0011750881316098707,0.022326674500587545,0.01410105757931845,0.005875440658049354,0.005875440658049354,0.01880141010575793,0.01410105757931845,0.0023501762632197414,0.0035252643948296123,0.008225616921269096,0.0023501762632197414,0.0023501762632197414,0.004700352526439483,0.008225616921269096,0.004700352526439483,0.0023501762632197414,0.007050528789659225
9606.ensp00000339824,0.07444168734491315,0.05583126550868486,0.028535980148883373,0.02357320099255583,0.06575682382133995,0.04466501240694789,0.013647642679900745,0.013647642679900745,0.02357320099255583,0.016129032258064516,0.009925558312655087,0.009925558312655087,0.022332506203473945,0.013647642679900745,0.009925558312655087,0.007444168734491315,0.05583126550868486,0.04838709677419355,0.017369727047146403,0.01488833746898263,0.03722084367245657,0.04218362282878412,0.01488833746898263,0.016129032258064516,0.022332506203473945,0.004962779156327543,0.0037220843672456576,0.0037220843672456576,0.009925558312655087,0.009925558312655087,0.00620347394540943,0.00620347394540943,0.031017369727047148,0.018610421836228287,0.007444168734491315,0.00620347394540943,0.016129032258064516,0.008684863523573201,0.0024813895781637717,0.0012406947890818859,0.008684863523573201,0.00620347394540943,0.0012406947890818859,0.0012406947890818859,0.009925558312655087,0.004962779156327543,0.0012406947890818859,0.0024813895781637717,0.02109181141439206,0.013647642679900745,0.00620347394540943,0.008684863523573201,0.017369727047146403,0.01488833746898263,0.0037220843672456576,0.0012406947890818859,0.008684863523573201,0.0024813895781637717,0.0024813895781637717,0.0037220843672456576,0.007444168734491315,0.008684863523573201,0.0,0.004962779156327543
9606.ensp00000385035,0.04518950437317784,0.05539358600583091,0.023323615160349854,0.023323615160349854,0.06268221574344024,0.052478134110787174,0.0029154518950437317,0.01749271137026239,0.02040816326530612,0.01749271137026239,0.0029154518950437317,0.008746355685131196,0.02478134110787172,0.027696793002915453,0.0058309037900874635,0.004373177842565598,0.0597667638483965,0.04664723032069971,0.013119533527696793,0.021865889212827987,0.048104956268221574,0.056851311953352766,0.018950437317784258,0.016034985422740525,0.018950437317784258,0.013119533527696793,0.0014577259475218659,0.0029154518950437317,0.02040816326530612,0.014577259475218658,0.0058309037900874635,0.004373177842565598,0.013119533527696793,0.01749271137026239,0.008746355685131196,0.0058309037900874635,0.01749271137026239,0.01020408163265306,0.007288629737609329,0.007288629737609329,0.0,0.0029154518950437317,0.0,0.0029154518950437317,0.007288629737609329,0.0,0.0014577259475218659,0.0058309037900874635,0.027696793002915453,0.016034985422740525,0.004373177842565598,0.011661807580174927,0.013119533527696793,0.02040816326530612,0.007288629737609329,0.004373177842565598,0.0058309037900874635,0.008746355685131196,0.0014577259475218659,0.0,0.007288629737609329,0.0029154518950437317,0.0029154518950437317,0.0
9606.ensp00000303830,0.06159420289855073,0.04057971014492753,0.02608695652173913,0.02318840579710145,0.05579710144927536,0.0391304347826087,0.015942028985507246,0.015942028985507246,0.021739130434782608,0.02318840579710145,0.007971014492753623,0.009420289855072464,0.01884057971014493,0.01956521739130435,0.005797101449275362,0.010144927536231883,0.05434782608695652,0.050724637681159424,0.020289855072463767,0.015942028985507246,0.04927536231884058,0.04565217391304348,0.017391304347826087,0.010144927536231883,0.013043478260869565,0.014492753623188406,0.007246376811594203,0.005797101449275362,0.020289855072463767,0.010869565217391304,0.0014492753623188406,0.005797101449275362,0.018115942028985508,0.014492753623188406,0.005797101449275362,0.005797101449275362,0.01884057971014493,0.02463768115942029,0.004347826086956522,0.006521739130434782,0.005072463768115942,0.010869565217391304,0.0036231884057971015,0.0007246376811594203,0.010144927536231883,0.002173913043478261,0.0014492753623188406,0.002173913043478261,0.016666666666666666,0.021739130434782608,0.010144927536231883,0.009420289855072464,0.017391304347826087,0.013043478260869565,0.002898550724637681,0.005797101449275362,0.004347826086956522,0.005797101449275362,0.0014492753623188406,0.0,0.008695652173913044,0.006521739130434782,0.002898550724637681,0.0007246376811594203
9606.ensp00000268035,0.054212454212454214,0.046153846153846156,0.024175824175824177,0.02197802197802198,0.06153846153846154,0.04249084249084249,0.011721611721611722,0.015384615384615385,0.023443223443223443,0.018315018315018316,0.005128205128205128,0.007326007326007326,0.021245421245421246,0.02490842490842491,0.006593406593406593,0.00805860805860806,0.05641025641025641,0.05128205128205128,0.023443223443223443,0.014652014652014652,0.046886446886446886,0.05787545787545788,0.01611721611721612,0.010256410256410256,0.01391941391941392,0.011721611721611722,0.006593406593406593,0.006593406593406593,0.014652014652014652,0.01684981684981685,0.003663003663003663,0.002197802197802198,0.01904761904761905,0.01611721611721612,0.002197802197802198,0.010256410256410256,0.01684981684981685,0.01684981684981685,0.004395604395604396,0.005860805860805861,0.003663003663003663,0.009523809523809525,0.0029304029304029304,0.0014652014652014652,0.008791208791208791,0.0029304029304029304,0.0029304029304029304,0.002197802197802198,0.01684981684981685,0.017582417582417582,0.003663003663003663,0.01391941391941392,0.020512820512820513,0.014652014652014652,0.006593406593406593,0.005860805860805861,0.006593406593406593,0.004395604395604396,0.0029304029304029304,0.0014652014652014652,0.007326007326007326,0.0029304029304029304,0.002197802197802198,0.0007326007326007326
9606.ensp00000236671,0.09268292682926829,0.06097560975609756,0.01707317073170732,0.02195121951219512,0.06829268292682927,0.05609756097560976,0.01951219512195122,0.012195121951219513,0.01951219512195122,0.012195121951219513,0.007317073170731708,0.0024390243902439024,0.01951219512195122,0.014634146341463415,0.004878048780487805,0.007317073170731708,0.06829268292682927,0.05853658536585366,0.01951219512195122,0.014634146341463415,0.06585365853658537,0.05121951219512195,0.012195121951219513,0.01707317073170732,0.012195121951219513,0.01707317073170732,0.0024390243902439024,0.004878048780487805,0.014634146341463415,0.00975609756097561,0.004878048780487805,0.0,0.00975609756097561,0.01951219512195122,0.0,0.007317073170731708,0.012195121951219513,0.024390243902439025,0.0024390243902439024,0.0,0.004878048780487805,0.004878048780487805,0.0024390243902439024,0.0,0.004878048780487805,0.004878048780487805,0.0,0.0,0.02195121951219512,0.014634146341463415,0.004878048780487805,0.0024390243902439024,0.014634146341463415,0.014634146341463415,0.0024390243902439024,0.0,0.0024390243902439024,0.004878048780487805,0.0,0.0024390243902439024,0.004878048780487805,0.0024390243902439024,0.0,0.0
